j#,name,pos,g,a,p,pim,ts,+/-,tot,shf,sog,ga,svs,game_id,team,matchup,year,gwg,Pos,Pos_ID
7,MISA Michael,F,0.0,0.0,0.0,2.0,3.0,1.0,17:06,21.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,C,1
10,REID Cameron,D,0.0,0.0,0.0,0.0,1.0,1.0,12:30,17.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,LD,1
11,IGINLA Tij,F,0.0,1.0,1.0,0.0,1.0,0.0,16:26,20.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,LW,1
19,PAREKH Zayne,D,1.0,1.0,2.0,2.0,3.0,1.0,17:40,19.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,RD,1
22,MARTONE Porter,F,1.0,0.0,1.0,0.0,3.0,0.0,16:50,19.0,0.0,0.0,0.0,28,can,can-fin,2026,1.0,RW,1
4,BRUNICKE Harrison,D,0.0,0.0,0.0,0.0,1.0,1.0,11:04,13.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,RD,2
5,CARELS Carson,D,0.0,0.0,0.0,0.0,1.0,1.0,10:28,14.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,LD,2
9,McKENNA Gavin,F,1.0,3.0,4.0,0.0,2.0,2.0,16:54,16.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,LW,2
23,O'REILLY Sam,F,2.0,0.0,2.0,0.0,4.0,1.0,23:05,24.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,RW,2
29,HAGE Michael,F,0.0,4.0,4.0,0.0,2.0,1.0,14:00,17.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,C,2
2,AITCHESON Kashawn,D,0.0,0.0,0.0,0.0,0.0,0.0,20:03,21.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,LD,3
14,DANFORD Ben,D,0.0,0.0,0.0,0.0,0.0,-1.0,17:42,19.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,RD,3
21,RESCHNY Cole,F,0.0,0.0,0.0,0.0,2.0,0.0,19:47,23.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,RW,3
25,DESNOYERS Caleb,F,0.0,0.0,0.0,0.0,4.0,0.0,13:07,16.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,LW,3
26,BEAUDOIN Cole,F,0.0,0.0,0.0,0.0,2.0,0.0,21:37,24.0,0.0,0.0,0.0,28,can,can-fin,2026,0.0,C,3
